year_month,date,product,region,customer_segment,customer_id,revenue,cogs,opex,gross_profit,operating_income,n_customers,active_subscriptions,churned_count,new_subscriptions,subscription_status,revenue_type
2024-02,2024-02-25,Training,AMER,Enterprise,Training_AMER_Enterprise_14,235556.86,82157.59,52681.34,153399.27,100717.93,112,94,16,23,active,subscription
2024-02,2024-02-25,Training,EMEA,Startup,Training_EMEA_Startup_14,594410.95,200542.06,160565.02,393868.89,233303.87,191,155,28,36,active,one_time
2024-02,2024-02-25,Training,EMEA,SMB,Training_EMEA_SMB_14,86411.09,30674.93,19953.15,55736.16,35783.01,304,261,18,72,active,subscription
2024-02,2024-02-25,Training,EMEA,Mid-Market,Training_EMEA_Mid-Market_14,616573.22,213902.67,174433.56,402670.55,228236.99,419,369,57,56,active,subscription
2024-02,2024-02-25,Training,EMEA,Enterprise,Training_EMEA_Enterprise_14,175574.39,62031.88,52161.61,113542.51,61380.9,437,412,29,123,active,subscription
2024-02,2024-02-25,Training,APAC,Startup,Training_APAC_Startup_14,355623.58,139453.38,102711.15,216170.21,113459.05,57,44,5,10,active,one_time
2024-02,2024-02-25,Training,APAC,SMB,Training_APAC_SMB_14,462945.96,172284.66,96663.36,290661.3,193997.94,185,168,26,40,churned,subscription
2024-02,2024-02-25,Training,APAC,Mid-Market,Training_APAC_Mid-Market_14,98567.88,31100.35,20977.46,67467.53,46490.07,114,87,6,30,active,one_time
2024-02,2024-02-25,Training,APAC,Enterprise,Training_APAC_Enterprise_14,152636.09,46786.96,39120.7,105849.13,66728.43,124,113,15,26,active,subscription
2024-02,2024-02-25,Training,LATAM,Startup,Training_LATAM_Startup_14,375735.05,135184.03,101923.31,240551.02,138627.7,121,96,16,34,active,subscription
2024-02,2024-02-25,Training,LATAM,SMB,Training_LATAM_SMB_14,662544.68,211317.28,135717.19,451227.4,315510.21,88,67,5,12,active,subscription
2024-02,2024-02-25,Training,LATAM,Mid-Market,Training_LATAM_Mid-Market_14,188507.6,66973.55,54755.85,121534.05,66778.2,93,76,5,13,active,subscription
2024-02,2024-02-25,Training,LATAM,Enterprise,Training_LATAM_Enterprise_14,99819.79,38978.56,25110.31,60841.23,35730.93,202,175,21,25,new,subscription
2024-02,2024-02-25,Training,INDIA,Startup,Training_INDIA_Startup_14,366979.38,144486.93,76966.65,222492.44,145525.79,331,248,38,62,active,subscription
2024-02,2024-02-25,Training,INDIA,SMB,Training_INDIA_SMB_14,358924.49,140359.3,75498.27,218565.19,143066.92,327,252,27,84,active,one_time
2024-02,2024-02-25,Training,INDIA,Mid-Market,Training_INDIA_Mid-Market_14,243173.33,74197.61,51488.13,168975.73,117487.6,279,243,37,81,active,subscription
2024-02,2024-02-25,Training,INDIA,Enterprise,Training_INDIA_Enterprise_14,83102.05,25529.77,17917.67,57572.28,39654.6,313,262,20,90,active,subscription
2024-02,2024-02-25,Premium,AMER,Startup,Premium_AMER_Startup_14,251999.94,96921.36,51915.79,155078.57,103162.78,262,189,37,42,active,subscription
2024-02,2024-02-25,Premium,AMER,SMB,Premium_AMER_SMB_14,117451.25,40280.44,32201.58,77170.81,44969.23,293,237,43,65,active,subscription
2024-02,2024-02-25,Premium,AMER,Mid-Market,Premium_AMER_Mid-Market_14,114462.69,37608.5,26822.23,76854.19,50031.96,47,44,3,12,active,one_time
2024-02,2024-02-25,Premium,AMER,Enterprise,Premium_AMER_Enterprise_14,309216.76,103634.51,81554.8,205582.25,124027.45,312,235,26,44,new,subscription
2024-02,2024-02-25,Premium,EMEA,Startup,Premium_EMEA_Startup_14,448387.83,173560.34,98031.35,274827.48,176796.13,126,105,13,35,active,subscription
2024-02,2024-02-25,Premium,EMEA,SMB,Premium_EMEA_SMB_14,366073.46,117439.49,91459.81,248633.98,157174.17,194,142,15,20,active,one_time
2024-02,2024-02-25,Premium,EMEA,Mid-Market,Premium_EMEA_Mid-Market_14,682218.62,251500.39,186388.35,430718.24,244329.89,294,211,31,83,active,subscription
2024-02,2024-02-25,Premium,EMEA,Enterprise,Premium_EMEA_Enterprise_14,378088.25,126545.73,99344.07,251542.52,152198.45,136,108,8,19,active,subscription
2024-02,2024-02-25,Premium,APAC,Startup,Premium_APAC_Startup_14,637186.97,219062.88,163583.57,418124.1,254540.53,358,328,36,99,new,subscription
2024-02,2024-02-25,Premium,APAC,SMB,Premium_APAC_SMB_14,254563.04,78870.38,63108.52,175692.66,112584.14,480,416,25,105,active,subscription
2024-02,2024-02-25,Premium,APAC,Mid-Market,Premium_APAC_Mid-Market_14,676212.28,205972.39,195540.94,470239.89,274698.95,196,143,21,43,churned,subscription
2024-02,2024-02-25,Premium,APAC,Enterprise,Premium_APAC_Enterprise_14,194228.9,62535.64,57296.87,131693.26,74396.39,440,346,51,90,new,subscription
2024-02,2024-02-25,Premium,LATAM,Startup,Premium_LATAM_Startup_14,354111.24,129916.47,78527.13,224194.77,145667.64,280,214,39,65,active,subscription
2024-02,2024-02-25,Premium,LATAM,SMB,Premium_LATAM_SMB_14,330609.28,102957.81,89891.96,227651.48,137759.52,487,460,33,64,active,one_time
2024-02,2024-02-25,Premium,LATAM,Mid-Market,Premium_LATAM_Mid-Market_14,557360.28,202503.61,163177.04,354856.66,191679.62,144,123,19,42,churned,subscription
2024-02,2024-02-25,Premium,LATAM,Enterprise,Premium_LATAM_Enterprise_14,538612.16,207022.25,132784.44,331589.91,198805.47,469,385,70,119,new,subscription
2024-02,2024-02-25,Premium,INDIA,Startup,Premium_INDIA_Startup_14,151077.84,52966.32,32092.55,98111.52,66018.97,169,159,12,23,active,subscription
2024-02,2024-02-25,Premium,INDIA,SMB,Premium_INDIA_SMB_14,87315.39,29223.25,24507.2,58092.13,33584.93,484,440,60,118,active,subscription
2024-02,2024-02-25,Premium,INDIA,Mid-Market,Premium_INDIA_Mid-Market_14,176045.35,58965.92,52315.11,117079.43,64764.32,269,233,30,47,active,subscription
2024-02,2024-02-25,Premium,INDIA,Enterprise,Premium_INDIA_Enterprise_14,480315.27,147570.78,101233.28,332744.49,231511.2,102,95,9,15,active,subscription
2024-02,2024-02-25,Custom,AMER,Startup,Custom_AMER_Startup_14,484791.27,181417.52,111130.73,303373.75,192243.02,467,440,45,119,churned,subscription
2024-02,2024-02-25,Custom,AMER,SMB,Custom_AMER_SMB_14,585017.69,190776.63,124155.56,394241.06,270085.5,428,400,42,97,active,subscription
2024-02,2024-02-25,Custom,AMER,Mid-Market,Custom_AMER_Mid-Market_14,323501.94,119920.19,96144.46,203581.74,107437.29,499,361,74,125,active,subscription
2024-02,2024-02-25,Custom,AMER,Enterprise,Custom_AMER_Enterprise_14,328926.83,101512.51,77660.84,227414.32,149753.48,357,335,29,84,active,one_time
2024-02,2024-02-25,Custom,EMEA,Startup,Custom_EMEA_Startup_14,505835.33,192352.83,103663.57,313482.5,209818.93,496,378,43,65,active,subscription
2024-02,2024-02-25,Custom,EMEA,SMB,Custom_EMEA_SMB_14,584809.24,180165.64,128038.46,404643.6,276605.15,408,299,45,66,active,subscription
2024-02,2024-02-25,Custom,EMEA,Mid-Market,Custom_EMEA_Mid-Market_14,489985.64,170030.89,145205.22,319954.75,174749.54,456,354,33,123,active,subscription
2024-02,2024-02-25,Custom,EMEA,Enterprise,Custom_EMEA_Enterprise_14,696198.4,257961.79,157178.65,438236.61,281057.96,161,121,19,40,active,subscription
2024-02,2024-02-25,Custom,APAC,Startup,Custom_APAC_Startup_14,95795.29,31009.54,26623.61,64785.75,38162.14,158,126,22,37,churned,subscription
2024-02,2024-02-25,Custom,APAC,SMB,Custom_APAC_SMB_14,559996.51,177571.47,143493.39,382425.03,238931.64,324,299,23,80,active,subscription
2024-02,2024-02-25,Custom,APAC,Mid-Market,Custom_APAC_Mid-Market_14,633402.49,219024.36,172557.49,414378.13,241820.64,114,105,13,17,active,subscription
2024-02,2024-02-25,Custom,APAC,Enterprise,Custom_APAC_Enterprise_14,581972.38,184859.81,170900.62,397112.57,226211.95,255,211,14,36,active,subscription
2024-02,2024-02-25,Custom,LATAM,Startup,Custom_LATAM_Startup_14,436475.22,161740.91,89356.46,274734.31,185377.85,310,219,18,89,active,subscription
2024-02,2024-02-25,Custom,LATAM,SMB,Custom_LATAM_SMB_14,486267.34,192493.48,141007.94,293773.87,152765.93,58,54,5,13,active,subscription
2024-02,2024-02-25,Custom,LATAM,Mid-Market,Custom_LATAM_Mid-Market_14,418919.98,151097.36,112381.62,267822.62,155441.0,286,220,33,40,active,subscription
2024-02,2024-02-25,Custom,LATAM,Enterprise,Custom_LATAM_Enterprise_14,509723.49,198251.25,136329.0,311472.24,175143.25,130,93,11,17,active,subscription
2024-02,2024-02-25,Custom,INDIA,Startup,Custom_INDIA_Startup_14,231270.08,85867.97,56587.6,145402.11,88814.51,366,291,47,90,active,one_time
2024-02,2024-02-25,Custom,INDIA,SMB,Custom_INDIA_SMB_14,262166.0,95552.31,74860.93,166613.69,91752.76,140,127,11,34,churned,subscription
2024-02,2024-02-25,Custom,INDIA,Mid-Market,Custom_INDIA_Mid-Market_14,323185.25,127270.89,85972.52,195914.36,109941.83,472,352,25,128,active,subscription
2024-02,2024-02-25,Custom,INDIA,Enterprise,Custom_INDIA_Enterprise_14,434071.56,148491.48,115101.28,285580.09,170478.81,413,347,61,62,active,subscription
2024-02,2024-02-25,Legacy,AMER,Startup,Legacy_AMER_Startup_14,448798.29,139014.18,115447.68,309784.11,194336.43,388,334,35,112,churned,subscription
2024-02,2024-02-25,Legacy,AMER,SMB,Legacy_AMER_SMB_14,487688.07,149136.5,131467.56,338551.57,207084.01,489,392,42,99,active,subscription
2024-02,2024-02-25,Legacy,AMER,Mid-Market,Legacy_AMER_Mid-Market_14,178927.53,56159.82,41821.46,122767.71,80946.25,118,94,13,16,active,one_time
2024-02,2024-02-25,Legacy,AMER,Enterprise,Legacy_AMER_Enterprise_14,437154.78,170574.8,126863.16,266579.98,139716.82,396,343,31,93,active,subscription
2024-02,2024-02-25,Legacy,EMEA,Startup,Legacy_EMEA_Startup_14,530864.56,173503.3,158143.78,357361.26,199217.48,108,86,5,21,active,subscription
2024-02,2024-02-25,Legacy,EMEA,SMB,Legacy_EMEA_SMB_14,252090.07,81110.76,56869.98,170979.3,114109.32,169,156,8,28,active,one_time
2024-02,2024-02-25,Legacy,EMEA,Mid-Market,Legacy_EMEA_Mid-Market_14,670409.35,218285.85,158706.71,452123.5,293416.79,345,302,17,103,churned,subscription
2024-02,2024-02-25,Legacy,EMEA,Enterprise,Legacy_EMEA_Enterprise_14,333197.7,118458.55,75078.47,214739.15,139660.68,228,160,24,65,active,one_time
2024-02,2024-02-25,Legacy,APAC,Startup,Legacy_APAC_Startup_14,658502.74,229939.79,163739.96,428562.96,264823.0,254,226,33,30,active,subscription
2024-02,2024-02-25,Legacy,APAC,SMB,Legacy_APAC_SMB_14,578927.43,182245.98,146208.42,396681.45,250473.03,446,333,52,71,churned,subscription
2024-02,2024-02-25,Legacy,APAC,Mid-Market,Legacy_APAC_Mid-Market_14,458892.6,163895.73,100852.75,294996.87,194144.13,150,108,8,35,active,one_time
2024-02,2024-02-25,Legacy,APAC,Enterprise,Legacy_APAC_Enterprise_14,404890.78,140096.19,98561.89,264794.59,166232.7,122,98,11,27,active,subscription
2024-02,2024-02-25,Legacy,LATAM,Startup,Legacy_LATAM_Startup_14,79424.04,24799.57,20410.88,54624.47,34213.59,132,118,15,30,active,one_time
2024-02,2024-02-25,Legacy,LATAM,SMB,Legacy_LATAM_SMB_14,248590.75,88938.45,57400.97,159652.3,102251.32,72,63,6,16,active,one_time
2024-02,2024-02-25,Legacy,LATAM,Mid-Market,Legacy_LATAM_Mid-Market_14,566788.3,177979.64,125758.1,388808.67,263050.56,497,462,47,97,active,subscription
2024-02,2024-02-25,Legacy,LATAM,Enterprise,Legacy_LATAM_Enterprise_14,256222.36,85849.13,51772.23,170373.24,118601.01,256,234,14,36,churned,subscription
2024-02,2024-02-25,Legacy,INDIA,Startup,Legacy_INDIA_Startup_14,477913.8,153578.14,124537.97,324335.66,199797.69,340,311,17,46,active,subscription
2024-02,2024-02-25,Legacy,INDIA,SMB,Legacy_INDIA_SMB_14,99792.87,35790.38,23881.17,64002.49,40121.33,13,11,1,2,active,subscription
2024-02,2024-02-25,Legacy,INDIA,Mid-Market,Legacy_INDIA_Mid-Market_14,239580.61,93907.49,66109.76,145673.12,79563.36,15,12,1,2,active,subscription
2024-02,2024-02-25,Legacy,INDIA,Enterprise,Legacy_INDIA_Enterprise_14,300007.73,109419.01,72757.24,190588.72,117831.48,415,367,46,106,active,subscription
2024-03,2024-03-26,Basic,AMER,Startup,Basic_AMER_Startup_15,286753.19,95481.73,71759.41,191271.46,119512.05,426,366,42,124,new,subscription
2024-03,2024-03-26,Basic,AMER,SMB,Basic_AMER_SMB_15,313563.27,119692.28,65511.38,193870.99,128359.61,459,434,60,132,active,subscription
2024-03,2024-03-26,Basic,AMER,Mid-Market,Basic_AMER_Mid-Market_15,726697.03,240494.98,200380.48,486202.06,285821.58,181,155,25,22,active,subscription
2024-03,2024-03-26,Basic,AMER,Enterprise,Basic_AMER_Enterprise_15,345423.5,135115.62,96080.35,210307.88,114227.53,316,225,36,35,active,subscription
2024-03,2024-03-26,Basic,EMEA,Startup,Basic_EMEA_Startup_15,509483.58,155536.24,102961.34,353947.34,250986.0,53,45,5,8,active,subscription
2024-03,2024-03-26,Basic,EMEA,SMB,Basic_EMEA_SMB_15,687266.05,246380.58,191020.33,440885.47,249865.14,224,171,18,43,active,subscription
2024-03,2024-03-26,Basic,EMEA,Mid-Market,Basic_EMEA_Mid-Market_15,389725.82,121129.48,82866.46,268596.33,185729.87,213,159,27,31,active,subscription
2024-03,2024-03-26,Basic,EMEA,Enterprise,Basic_EMEA_Enterprise_15,615791.72,208437.17,124936.36,407354.56,282418.2,153,124,19,36,active,subscription
2024-03,2024-03-26,Basic,APAC,Startup,Basic_APAC_Startup_15,369828.78,126624.7,94031.6,243204.08,149172.49,61,49,4,10,active,subscription
2024-03,2024-03-26,Basic,APAC,SMB,Basic_APAC_SMB_15,668480.58,229891.67,153217.23,438588.91,285371.68,198,163,27,57,active,one_time
2024-03,2024-03-26,Basic,APAC,Mid-Market,Basic_APAC_Mid-Market_15,394948.42,136388.7,109990.74,258559.72,148568.98,108,89,11,16,active,subscription
2024-03,2024-03-26,Basic,APAC,Enterprise,Basic_APAC_Enterprise_15,533220.95,176582.67,135457.69,356638.28,221180.59,143,103,18,22,new,subscription
2024-03,2024-03-26,Basic,LATAM,Startup,Basic_LATAM_Startup_15,189562.91,65892.88,46762.97,123670.03,76907.06,125,112,16,19,churned,subscription
2024-03,2024-03-26,Basic,LATAM,SMB,Basic_LATAM_SMB_15,582184.18,189139.1,133781.92,393045.09,259263.17,268,234,39,50,active,subscription
2024-03,2024-03-26,Basic,LATAM,Mid-Market,Basic_LATAM_Mid-Market_15,265520.4,88363.05,64358.82,177157.35,112798.53,212,201,26,37,active,subscription
2024-03,2024-03-26,Basic,LATAM,Enterprise,Basic_LATAM_Enterprise_15,428381.9,170319.99,114575.49,258061.91,143486.42,340,254,40,70,active,subscription
2024-03,2024-03-26,Basic,INDIA,Startup,Basic_INDIA_Startup_15,557623.15,169704.98,156277.9,387918.17,231640.27,118,99,6,15,new,subscription
2024-03,2024-03-26,Basic,INDIA,SMB,Basic_INDIA_SMB_15,735522.36,270641.96,179787.74,464880.4,285092.66,136,100,9,23,churned,subscription
2024-03,2024-03-26,Basic,INDIA,Mid-Market,Basic_INDIA_Mid-Market_15,351292.22,116334.26,97918.61,234957.96,137039.35,72,53,5,21,active,subscription
2024-03,2024-03-26,Basic,INDIA,Enterprise,Basic_INDIA_Enterprise_15,255363.14,80894.5,54254.57,174468.64,120214.07,270,233,26,51,churned,subscription
2024-03,2024-03-26,Pro,AMER,Startup,Pro_AMER_Startup_15,306187.64,121325.35,61491.46,184862.29,123370.83,76,64,10,9,churned,subscription
2024-03,2024-03-26,Pro,AMER,SMB,Pro_AMER_SMB_15,306467.77,110650.47,78437.81,195817.3,117379.48,478,424,35,47,active,subscription
2024-03,2024-03-26,Pro,AMER,Mid-Market,Pro_AMER_Mid-Market_15,240032.13,80051.19,54520.9,159980.95,105460.04,244,174,33,57,active,subscription
2024-03,2024-03-26,Pro,AMER,Enterprise,Pro_AMER_Enterprise_15,618001.05,222680.69,145873.95,395320.36,249446.41,408,286,36,110,active,subscription
2024-03,2024-03-26,Pro,EMEA,Startup,Pro_EMEA_Startup_15,534986.47,171487.7,131049.99,363498.77,232448.77,225,169,25,62,active,one_time
2024-03,2024-03-26,Pro,EMEA,SMB,Pro_EMEA_SMB_15,347566.08,127138.79,82456.73,220427.29,137970.55,133,116,15,28,churned,subscription
2024-03,2024-03-26,Pro,EMEA,Mid-Market,Pro_EMEA_Mid-Market_15,274565.92,95964.37,81233.2,178601.55,97368.34,359,269,49,71,active,subscription
2024-03,2024-03-26,Pro,EMEA,Enterprise,Pro_EMEA_Enterprise_15,301458.24,100906.77,82404.41,200551.47,118147.07,64,48,7,10,active,subscription
2024-03,2024-03-26,Pro,APAC,Startup,Pro_APAC_Startup_15,233799.94,75387.36,55391.02,158412.58,103021.57,373,353,24,81,churned,subscription
2024-03,2024-03-26,Pro,APAC,SMB,Pro_APAC_SMB_15,660898.11,220497.73,150155.59,440400.38,290244.79,179,155,26,17,active,one_time
2024-03,2024-03-26,Pro,APAC,Mid-Market,Pro_APAC_Mid-Market_15,649316.87,196297.33,164248.48,453019.53,288771.06,450,316,51,93,active,subscription
2024-03,2024-03-26,Pro,APAC,Enterprise,Pro_APAC_Enterprise_15,276189.93,90503.6,68252.56,185686.33,117433.77,301,257,31,30,active,one_time
2024-03,2024-03-26,Pro,LATAM,Startup,Pro_LATAM_Startup_15,672513.87,215467.18,160190.32,457046.69,296856.37,397,361,41,114,active,subscription
2024-03,2024-03-26,Pro,LATAM,SMB,Pro_LATAM_SMB_15,584638.94,210478.94,118283.81,374160.0,255876.19,34,25,2,9,active,subscription
2024-03,2024-03-26,Pro,LATAM,Mid-Market,Pro_LATAM_Mid-Market_15,620748.93,236706.42,132764.71,384042.5,251277.79,197,157,27,53,active,subscription
2024-03,2024-03-26,Pro,LATAM,Enterprise,Pro_LATAM_Enterprise_15,674229.67,210652.04,151331.69,463577.63,312245.94,48,38,3,14,churned,subscription
2024-03,2024-03-26,Pro,INDIA,Startup,Pro_INDIA_Startup_15,448236.16,134778.47,133618.96,313457.69,179838.73,38,33,2,9,active,subscription
2024-03,2024-03-26,Pro,INDIA,SMB,Pro_INDIA_SMB_15,479848.9,173194.92,130831.93,306653.98,175822.05,247,202,14,60,active,subscription
2024-03,2024-03-26,Pro,INDIA,Mid-Market,Pro_INDIA_Mid-Market_15,269480.91,87369.92,62635.37,182110.99,119475.63,146,112,15,36,active,one_time
2024-03,2024-03-26,Pro,INDIA,Enterprise,Pro_INDIA_Enterprise_15,331544.36,128278.36,67600.16,203266.0,135665.84,216,204,23,34,active,subscription
2024-03,2024-03-26,Enterprise,AMER,Startup,Enterprise_AMER_Startup_15,95210.91,36580.32,21826.9,58630.59,36803.69,24,19,1,5,active,subscription
2024-03,2024-03-26,Enterprise,AMER,SMB,Enterprise_AMER_SMB_15,491526.6,196179.49,142103.33,295347.1,153243.77,76,53,7,11,active,subscription
2024-03,2024-03-26,Enterprise,AMER,Mid-Market,Enterprise_AMER_Mid-Market_15,408183.8,127551.55,115866.55,280632.26,164765.7,48,34,4,8,active,one_time
2024-03,2024-03-26,Enterprise,AMER,Enterprise,Enterprise_AMER_Enterprise_15,221241.85,74685.86,47174.07,146555.99,99381.92,350,329,26,100,active,one_time
2024-03,2024-03-26,Enterprise,EMEA,Startup,Enterprise_EMEA_Startup_15,516528.99,199446.48,153725.12,317082.51,163357.39,101,80,13,24,active,one_time
2024-03,2024-03-26,Enterprise,EMEA,SMB,Enterprise_EMEA_SMB_15,384448.29,120503.42,93243.25,263944.87,170701.63,264,223,17,44,active,subscription
2024-03,2024-03-26,Enterprise,EMEA,Mid-Market,Enterprise_EMEA_Mid-Market_15,302621.32,106366.95,86394.42,196254.37,109859.94,96,68,10,10,active,subscription
2024-03,2024-03-26,Enterprise,EMEA,Enterprise,Enterprise_EMEA_Enterprise_15,320068.87,109184.78,93388.44,210884.09,117495.65,430,341,62,79,churned,subscription
2024-03,2024-03-26,Enterprise,APAC,Startup,Enterprise_APAC_Startup_15,273277.11,98257.31,81928.0,175019.79,93091.79,78,54,10,16,active,subscription
2024-03,2024-03-26,Enterprise,APAC,SMB,Enterprise_APAC_SMB_15,469882.27,142637.52,130626.68,327244.75,196618.07,317,281,25,47,new,subscription
2024-03,2024-03-26,Enterprise,APAC,Mid-Market,Enterprise_APAC_Mid-Market_15,636009.36,213410.27,153842.38,422599.09,268756.71,181,161,26,39,active,subscription
2024-03,2024-03-26,Enterprise,APAC,Enterprise,Enterprise_APAC_Enterprise_15,392777.91,135202.02,115753.05,257575.89,141822.83,187,153,16,34,churned,subscription
2024-03,2024-03-26,Enterprise,LATAM,Startup,Enterprise_LATAM_Startup_15,514045.67,154219.37,106050.63,359826.3,253775.67,107,85,12,15,active,one_time
2024-03,2024-03-26,Enterprise,LATAM,SMB,Enterprise_LATAM_SMB_15,217173.22,83567.03,61361.45,133606.2,72244.75,62,45,6,13,active,subscription
2024-03,2024-03-26,Enterprise,LATAM,Mid-Market,Enterprise_LATAM_Mid-Market_15,178471.25,55973.74,40324.97,122497.51,82172.54,272,241,39,74,active,subscription
2024-03,2024-03-26,Enterprise,LATAM,Enterprise,Enterprise_LATAM_Enterprise_15,578402.37,196090.77,163376.26,382311.6,218935.34,344,257,20,57,active,subscription
2024-03,2024-03-26,Enterprise,INDIA,Startup,Enterprise_INDIA_Startup_15,164120.82,53353.05,44021.84,110767.77,66745.93,27,23,2,7,active,one_time
2024-03,2024-03-26,Enterprise,INDIA,SMB,Enterprise_INDIA_SMB_15,681851.32,265071.68,148171.0,416779.64,268608.64,446,332,33,64,active,subscription
2024-03,2024-03-26,Enterprise,INDIA,Mid-Market,Enterprise_INDIA_Mid-Market_15,726214.48,243563.65,178687.73,482650.83,303963.1,195,168,28,52,churned,one_time
2024-03,2024-03-26,Enterprise,INDIA,Enterprise,Enterprise_INDIA_Enterprise_15,227759.77,82381.94,65758.73,145377.83,79619.1,175,147,15,26,new,one_time
